id;name;user_id;neighbourhood;apart_type_id;price;minimum_nights
983410;Santiago Bernabeu, best Madrid views, WI-Fi, ADSL;5389129;Cuatro Caminos;1;40;2
985160;LowCost&Confortable flat in SOL;4839698;Embajadores;1;66;15
989063;Preciosa casa equipada;3585435;San Juan Bautista;1;198;300
1003602;Fabulous apartment Madrid center;1130651;Embajadores;1;70;3
1007532;APARTMENT 4PAX 2HB CENTRO GRAN VIA PUERTA DEL SOL;5542111;Universidad;1;48;1
1018471;Room BB, wifi 15´cent +sanchinarro;5606144;Valdefuentes;2;30;2
1020785;Habitación amplia en centro Madrid;5618733;Gaztambide;2;30;4
1026242;Great Room in Argüelles—Moncloa;5649948;Gaztambide;2;33;7
1037715;Apartamento de lujo en pleno centro;5712665;Palacio;1;80;100
1038867;ATTIC IN THE CALLE MAYOR;5719307;Sol;1;45;2
1039376;Cozy apartment near Madrid airport;5722524;Casco Histórico de Barajas;1;47;7
1039454;CENTER OF MADRID WIFI+PARKING 5;4967875;Ibiza;1;104;2
1044902;Masía el Ferrajón;5751753;Ciudad Universitaria;2;112;2
1050948;400+ great reviews CAN´T be wrong. Superb location;5785483;Recoletos;2;46;3
1052457;BEDROOM LOOKING ONTO A NICE PATIO;5795235;Embajadores;1;50;30
1053180;Cozy flat in the heart of Madrid;5798033;Embajadores;1;70;2
1053662;Private room in Madrid;5801580;Rios Rosas;2;30;1
1055724;Habitación en piso con encanto barrio Chambéry;5814460;Arapiles;2;30;2
1056151;AN ART DESIGNED IN MADRID HEART;571765;Embajadores;1;70;2
1057560;BRIGHT APARTMENT IN THE CENTER -SOL;5824815;Palacio;1;101;3
1059084;Unbeatable location, high ceilings,;5831420;Palacio;1;79;3
1065075;DOUBLE ROOM IN NICE AND SUNNY APART;5735364;Arapiles;2;22;300
1065714;APARTMENT 4PAX 2ROOM GRAN VIA CENTRO PUERTA SOL;5542111;Universidad;1;35;1
1065918;APARTMENT4PAX CENTRO GRAN VIA PUERTA SOL MALASAÑA;5542111;Universidad;1;44;1
1067941;Flat Nuevo.Metro 90 seconds. Bedroom.Private bath;5876034;Almenara;1;100;2
1069174;Top Location :Thyssen & Prado !;5896428;Cortes;1;75;2
1075749;Place&Price:Amazing Location,70m2,2rooms,Wifi,XBOX;5918751;Sol;1;101;2
1075890;Gran apartamento completo en centro, Madrid;5918969;Universidad;1;135;1
1079119;MADRID SUNNY APARTMENT CITYCENTER;19639638;Almagro;1;102;2
1079722;Golden Mile. Best Location. Single bed 5★ reviews;5785483;Recoletos;2;46;3
1082218;Peaceful apartment in Malasaña;5950981;Universidad;1;76;14
1082942;Architect's Gem w/ Green Patio & Free TrainTicket*;2228918;Embajadores;1;54;5
1085217;Relaxing double room in Chueca;3612732;Justicia;2;29;60
1085898;2flats ideally located! Flat X:4pax;2044655;Palacio;1;127;2
1086124;2flats ideally located! Flat Y:4pax;2044655;Embajadores;1;85;3
1087049;2flats idealy located! FlatsX + Y:8pax;2044655;Embajadores;1;230;3
1090988;400+ great reviews cannot be wrong. Best location;5785483;Recoletos;2;39;3
1091639;double bedroom with private bathroom;5997842;Chopera;2;30;2
1092967;Acogedor estudio abuhardillado en La Latina;993166;Embajadores;1;50;5
1101760;GREAT ATTIC-BARRIO DE LAS LETRA;2847013;Cortes;1;9999;2
1105481;room at home in the centre of mad;5967533;Trafalgar;2;50;1
1106495;Luminosa Buhardilla Gran Via -Wifi-;6075016;Palacio;1;47;1
1112289;SUNNY ROOM wiht WIFI;6104199;Numancia;2;25;5
1113817;Buhardilla-Studio in Chueca, Madrid;6112385;Justicia;1;139;365
1114960;THE COOL MADRID | CITY CENTRE - WIFI / AirCo;6119221;Justicia;1;58;7
1120286;CENTRALLY LOCATED ROOM 10 MIN SOL 6;6146479;Universidad;2;21;4
1126038;central & bright 14mt2 room;6191568;Goya;2;17;30
1128626;Bonito estudio en lavapies-wifi.a/c;6191686;Embajadores;1;44;25
1130775;Very well located small studio in Madrid;1450378;Trafalgar;1;20;120
1130788;Newly Renovated Apartment in Madrid;1450378;Trafalgar;1;24;120
1133140;2 bedroom attic in Madrid center;641820;Embajadores;1;510;2
1146228;Apartamento en corrala;6284655;Embajadores;1;53;3
1152744;Double room with private bathroom;897250;Palacio;2;54;3
1153128;Chamberi : Genuine Madrid | Hab 1;6319722;Trafalgar;2;44;60
1159972;Paseo del Prado Apartments by Allô Housing;4599639;Cortes;1;575;3
1160005;Hipster Studios in Anton Martin by Allô Housing;4599639;Embajadores;1;58;28
1161437;Room Mate Madrid - Luxury living in Madrid center, 2GB | SUPERIOR ROOM;547389;Rios Rosas;2;48;7
1162707;NICE & BIG DOUBLE ROOM AT DOWNTOWN;1706029;Gaztambide;2;32;1
1168731;Nice Penthouse 10´ Madrid Center;1703448;San Andrés;1;70;4
1174292;Room for rent for days, weeks;6427023;Los Rosales;2;78;1
1176241;LUXURY FLAT IN FRONT OF THE PRADO;6436336;Cortes;1;45;120
1177790;Sol/Gran Vía. Lo más céntrico de Madrid.;6443996;Justicia;1;48;90
1182242;FAMILY FRIENDLY: crib, highchair / Early Check In;6466920;Pacífico;1;160;4
1184735;LUXURY APARTMENT/Privileged location;3983613;Sol;1;107;3
1186878;Chambre d'hòtes au Centre de MADRID;6490189;Comillas;2;21;2
1198047;LIGHT, AIRY IN THE CENTER + WIFI AND A/C;5795235;Embajadores;1;65;1
1206122;MADRID CENTER WIFI-PARKING+TERRACE;4967875;Ibiza;1;104;2
1209383;Penthouse with terrace in Atocha;4790263;Palos de Moguer;2;35;2
1209661;Central Family Apartment with Carpark on Premises;3331390;Delicias;1;83;3
1214008;Double RoomWIFI near Atocha Station;4440463;Numancia;2;19;2
1220946;Best Deal BRIGHT PICASSO SUITE SOL;6566447;Sol;1;75;2
1227155;Plaza Mayor big room with balcony;6693661;Sol;2;43;7
1230412;Beautiful and well illuminated atti;6711092;Cortes;1;200;2
1230570;Cool apartment in trendy Chueca;6598518;Justicia;1;86;4
1234836;APARTMENT 5PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;5542111;Universidad;1;39;1
1242828;Stylish Apartments in Chueca by Allô Housing;4599639;Justicia;1;575;3
1248292;Best Deal GOYA SUITE Historic SOL;6566447;Sol;1;75;2
1251023;esta habitacion ya no esta disponible;6816554;Gaztambide;2;39;1
1251520;Room in excellent location - centre;6818751;Palacio;2;32;3
1254418;Apartamento de diseño céntrico;6832983;Delicias;1;80;365
1254955;Madrid Central flat - Reina Sofía;6730063;Palos de Moguer;1;55;28
1255811;MADRID ATOCHA rail STATION Wifi A/C PARKING;6774354;Delicias;2;81;7
1256157;Beautiful vintage flat in La Latina;2067969;Palacio;1;89;15
1256570;Habitación con terraza en centro;6844474;Embajadores;2;35;2
1262589;LARGE FLAT IN MADRID CITY CENTER FOR FAMILIES;3524291;Universidad;1;40;1
1263062;Central Double Room near Subway;4304796;Delicias;2;43;2
1263329;New Garden Themed Room near Metro;4304796;Delicias;2;44;2
1266548;ApartJ GranVia-PalacioReal, 2/4pax,fully equipped!;4839888;Palacio;1;48;2
1267730;Best Deal Chic VELAZQUEZ SUITE SOL;6566447;Sol;1;75;2
1272747;Apart A Gran Via-Royal Palace, fully equipped!;4839888;Palacio;1;51;2
1273055;Designer Duplex in Malasaña;6928584;Universidad;1;100;17
1274889;Quiet flat in historical Chamberí (Ponzano area);2833018;Almagro;1;62;2
1275293;Alquiler Piso Madrid;4003806;San Juan Bautista;1;80;3
1281843;Lovely flat in the centre of Madrid;6871745;Sol;1;60;182
1289823;Disinfected - Octavio's modern loft! 2 bathrooms;142989;Casco Histórico de Vicálvaro;1;41;2
1296584;Flat with two bedrooms in the center of Madrid;7049661;Cortes;1;48;2
1297217;Plaza de Santa Ana bright 4 pax, 1 BR, 40 m2;4190343;Cortes;1;82;3
1298830;Well located Apartm. Madrid- wifi;7062138;Atocha;1;51;2
1302691;APARTMENT 5PAX 2HB GRAN VIA CENTRO PUERTA DEL SOL;5542111;Universidad;1;43;1
1302882;Cozy room in Malasaña center;2991925;Justicia;2;27;1
1309325;Fantastic room + private bathroom, WiFi + Smart TV;7117225;Valdefuentes;2;29;2
1311739;Cozy 1BD Apartment ideal for couples, in Chamartin;3747785;Cuatro Caminos;1;56;5
1316794;in Downtown ,cava baja, Madrid,Wifi;7153063;Palacio;1;68;3
1326972;Studio Chueca Madrid Center;7201628;Universidad;1;54;3
1330726;"Aparment in the famous ""rastro""";7218465;Embajadores;1;41;3
1335588;PRIME LOCATION & COZY+Lift,CHUECA, MALASAÑA,wifi;7033920;Justicia;1;59;30
1336818;Jardín Manaure Apartamento céntrico;7249376;Nueva España;1;75;2
1343630;Quiet room in historical Chamberí (Ponzano area);2833018;Almagro;2;41;1
1346145;Quiet room in the heart of the city;7302534;Palacio;2;48;1
1346747;Loft Duplex Historical center;7306349;Embajadores;1;46;2
1357593;SEXY AND CENTRAL, BALCONY Chueca;852616;Universidad;1;51;2
1361648;Modern two bedroom in center Madrid;7392246;Embajadores;2;35;1
1362092;Cozy Attic in Prime Location;7394119;Justicia;1;181;5
1362476;MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA;7375454;Universidad;1;91;2
1362727;Bohemian flat / La latina WiFi;7395294;Palacio;1;65;30
1375914;Piso 2 habitaciones Pza. España.;4147804;Sol;1;68;2
1380233;Central Studio, 3 min to Gran Vía;7420783;Universidad;1;62;2
1383366;Private room in prime remodeled apt;7489861;Embajadores;2;41;10
1395084;Room for two w/ bathroom/ Bernabéu;7539510;El Viso;2;30;7
1398273;Habitación privada en el centro y el mejor barrio;7552386;Cortes;2;60;1
1408400;A bonbon in the heart of Madrid;7595958;Palacio;1;78;28
1426027;"Hasta 6 personas Apart. ""La Latina"" REF. VT-2488";5633658;Palacio;1;57;3
1426530;Casa/Apartamento en Madrid;7527702;Opañel;1;38;6
1427336;CENTER, just walking with balcony¡¡¡;4977367;Universidad;1;34;5
1430003;Spacious and close to Gran Vía-wifi;2564339;Palacio;1;84;6
1431541;Centrally located, 120m2;7448200;Rios Rosas;1;120;5
1434789;Duplex-terrace Plaza de España WIFI;2564339;Palacio;1;145;15
1443639;Sunny home in Lavapiés terrace yoga mindfulness;7751680;Palos de Moguer;1;69;2
1458472;LA LATINA A VIBRANT NEIGHBOURHOOD, AC, WIFI;5500409;Embajadores;1;82;3
1463257;Calle Luna, apartamento con encanto;6019735;Universidad;1;60;2
1463482;Well connected Guesthouse in Madrid's green belt;7828783;Valverde;1;59;3
1470828;Lonely traveler.Optic fiber WiFi100;6944433;Embajadores;2;23;6
1473278;Penthouse Salamanca District 3BR - 2BTH - WIFI;7652350;Goya;1;140;7
1482007;In the Exclusive area of Madrid;6895308;Goya;1;135;3
1485339;Apartamento Cerca del estadio WANDA METROPOLITANO;7943769;Arcos;1;60;3
1491263;7mtr2 central studyroom with wide window;6191568;Goya;2;13;30
1496117;Cozy Brigt Atico terrace-Wifi-;6075016;Embajadores;1;49;1
1496523;Stylish Apartments in Chueca by Allô Housing;4599639;Justicia;1;575;7
1500875;NEW Remodel Madrid Sol downtown duplex!! ( M );4839888;Palacio;1;54;2
1509796;Fully renovated calm ground floor appartment;8064083;Fuente del Berro;1;59;4
1518919;Fabulous loft in the heart of Madrid (PUERTA DE;8107464;Sol;1;80;2
1522608;Acogedor Apartamento.CENTRO.CHUECA/JUSTICIA/Colon;8125749;Justicia;1;79;5
1523675;FULL STUDIO IN MALASAÑA;8130428;Universidad;1;51;1
1529540;Habitación doble sin ruidos;8158807;Casco Histórico de Vallecas;2;35;1
1532354;Aparment in latina in the center;7218465;Embajadores;1;50;3
1546734;HABITACIÓN VIAJEROS ATOCHA RENFE;8242728;Atocha;2;50;6
1547100;Comfy room for 2 non smokers in cosy flat;8231348;Lucero;2;36;2
1569343;LOFT de diseño Ortega y Gasset;8345477;Lista;1;96;5
1579108;Apart Luna Palace;6816328;Universidad;1;93;2
1586115;COSY ROOM Madrid Rio 10' Centre;8449261;Puerta del Angel;2;16;1
1592439;Big sunny room in Central Madrid;4043145;Chopera;2;25;5
1593044;BEAUTIFUL APARTMENT IN THE CENTER;1706029;Gaztambide;1;100;1
1595592;Aeropuerto-IFEMA-CC.Plenilunio;8508444;Rejas;1;71;5
1596257;Luxury Boutique Apartment next to Prado Museum;1666293;Cortes;1;82;7
1600919;Apartamento en Plaza Mayor;8532170;Embajadores;1;135;3
1607436;quiet/luminous flat Madrid center;5790036;Universidad;2;400;3
1608296;Your place in Madrid.Refugio urbano;1973600;Justicia;1;80;7
1610861;Moderno apartamento en Plaza Colon;8577935;Justicia;1;66;3
1621371;At 2 min from Plaza de España-WIFI;2564339;Palacio;1;75;7
1622564;Duplex-terrace close to Gran Vía;2564339;Palacio;1;97;4
1623202;PROARQUINSA apartamentos en madrid.;8631882;Acacias;1;100;3
1626586;PRINCE SANTA ANA Central WIFI LIFT!;8647044;Cortes;1;63;2
1628485;Casa Museo Thyssen-Private room.;901218;Cortes;2;21;1
1630249;Vistas únicas Madrid. Estudio p.20º;8664077;Argüelles;1;80;3
1636170;WOW! PRINCIPE SANTA ANA Wifi!!! 2br, LIFT;8647044;Cortes;1;45;2
1642412;Nice flat with garage;8719029;Ventas;1;55;5
1644183;Alquiler habitación individual;1766434;Prosperidad;2;23;15
1644403;Beautiful studio in the heart of Ma;3606346;Embajadores;1;103;3
1656392;ATOCHA MADRID, RETIRO HABITACIÓN PRIVADA;8242728;Jerónimos;2;50;30
1659406;Apt 1 downtown Madrid, Chueca;8789737;Justicia;1;90;30
1659585;Apto 2 Madrid centro, Chueca;8789737;Universidad;1;110;30
1662333;Bonito apartamento.;8807899;Universidad;1;55;2
1665067;Habitación muy bien comunicada;8814428;Moscardó;2;25;7
1666495;Room balcony next to Plaza Mayor - City Centre.;8608997;Palacio;2;36;3
1674734;Private room with excellent city center connection;8624564;Ventas;2;25;1
1678262;apartment in the center of Madrid;8879010;Universidad;1;68;3
1680271;Loft with views to Plaza Mayor;2864064;Sol;1;72;1
1683393;SPECTACULAR LOFT OF THREE FLOORS;8901422;Simancas;1;71;2
1691073;Sol, big and quiet.30MB WIFI. check the opinions!;8933508;Sol;1;90;1
1695083;APARTMENT 4PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;5542111;Universidad;1;36;1
1698916;URBAN SANTA ANA,Central! Best Tapas area Wifi! 1BR;8647044;Cortes;1;39;2
1701472;Private Room in the City Center;8983711;Universidad;2;53;2
1704065;Between Reina Sofía & Sol.;8996173;Embajadores;1;70;2
1710251;ATTIC PENTHOUSE IN MADRID DOWNTOWN;1216993;Goya;1;74;2
1710892;MODERN & SUNNY APARTMENT WITH WIFI RASTRO/P.MAYOR;8705535;Embajadores;1;62;90
1713499;Habitación Privada en Apartamento;2111994;Cuatro Caminos;2;30;180
1716687;Casa Palace-Private room.;901218;Cortes;2;24;1
1731209;CENTER DUPLEX;4231218;Sol;1;71;2
1737408;Great refurbish apartment for vacations;4424222;Fontarrón;1;105;3
1737767;CONFORT IN THE HEART OF MADRID;9137401;Cortes;1;63;5
1750838;Apartamento Triángulo del Arte;9210324;Embajadores;1;50;2
1753278;Habitación doble en suite;9222331;Rios Rosas;2;46;3
1753979;Gran Vía (centre) Nice loft+terrace;3488397;Universidad;1;80;28
1755242;CoV19 Free Cozy Urban Apt. Historic District - Sol;4975799;Sol;1;62;1
1755707;Bright, Spacious 1 Bedroom with Balconies;534128;Justicia;1;40;1
1757983;Apartamento junto al Paseo del Arte;9243583;Palos de Moguer;1;51;3
1758199;Cozy apartment - Downtown Madrid;9244612;Universidad;1;50;10
1758858;Central and Spacious, Fully-Equipped Two Bedroom;534128;Universidad;1;72;1
1763683;Luxury apartment in the center wifi;4292037;Universidad;1;60;2
1765529;NICE APARTMENT IN MADRID CENTER;9277975;Palacio;1;51;10
1766697;MALASAÑA, Cool, Cute & Cozy;3661209;Universidad;1;75;6
1768203;Just in City Center - Lavapiés;9290112;Embajadores;1;56;12
1774049;Nice & Central Home;4200231;Palos de Moguer;1;31;2
1775014;Charming & very well located;7129474;Justicia;1;70;5
1779465;View to Plaza Mayor;1713524;Palacio;1;105;2
1781083;Buhardilla con encanto y céntrica;1933055;Justicia;1;65;5
1788097;Historic center , 3 bedroom;4231218;Universidad;1;71;2
1788102;Casa Paseo del Prado-En Suite bathroom.;901218;Cortes;2;33;1
1790920;Lovelly studio for 2 in the heart of Madrid;6915283;Universidad;1;80;2
1797544;Villanueva apartment I;596469;Recoletos;1;123;5
1811287;APARMENT 6PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;5542111;Palacio;1;65;1
1819060;APARTAMENTO CENTRO-DELICIAS;9525646;Palos de Moguer;1;57;2
1829496;New Spacious Apartment-Las Ventas-Free Wifi-Garage;9570589;Guindalera;1;93;3
1830224;APARTMENT 6PAX TURISTIC GRAN VIA PUERTA DE SOL;5542111;Universidad;1;55;1
1834083;Studio near university;513331;Palomeras Bajas;2;28;4
1839779;Apartamento tranquilo en el centro AVE;9615074;Palos de Moguer;1;33;7
1846137;Bright room in Huertas St. - Long term;9644407;Cortes;2;33;3
1846297;Beautiful attic near center.;2519411;Pacífico;1;56;4
1847117;Clean & Cheap;8108510;Ibiza;2;22;1
1854759;Madrid Rio-Palacio Real Room Own WC;1364024;Cármenes;2;31;6
1858255;120m 2bd 2bth Malasaña-GranVia 2020 refurbished Ap;9696587;Universidad;1;149;7
1859879;Atico de diseño en La Latina,;9548677;Palacio;1;76;3
1864170;Spacious Modern & Fully Equipped;534128;Justicia;1;90;1
1865189;Madrid City Center. Double Room;1172225;Arapiles;2;100;3
1867724;Spacious, Fully-Equipped Chamberí Apartment;534128;Trafalgar;1;54;1
1868069;Large Family Attic Apartment;534128;Trafalgar;1;106;1
1870392;Casa Plaza de Cibeles- Private Room.;901218;Cortes;2;27;1
1870994;Discover Madrid from a unique and cozy place;8276432;Sol;1;44;2
1882845;ROOM WITH PRIVATE BATHROOM;9800520;El Viso;2;29;5
1883013;CENTRALLY LOCATED ROOM 10 MIN SOL 7;6146479;Justicia;2;18;7
1886633;Relaxed Luxury, Superb location;9814959;Palacio;1;420;3
1890985;In front of Madrid-Rio Park.;5675916;Chopera;2;15;1
1901306;Cute apartment in Madrid center;9872400;Embajadores;1;51;21
1910871;3 Bdr PH, Best Views, Madrid Center;1985408;Palacio;1;157;1
1917537;double room with private bathroom;9940609;Justicia;2;31;2
1917909;Prado museum views & swimming pool;8453078;Cortes;1;88;2
1919606;Habitación en el corazón de Madrid!;4068912;Universidad;2;39;1
1921468;Habitación de diseño en pleno cntro;4068912;Universidad;2;49;1
1926546;Penthouse citycenter - 20m2 terrace;9278712;Embajadores;1;69;4
1928544;penthoouse room with private bathroom;6816554;Gaztambide;2;51;1
1928731;ROMANTIC in downtown Madrid. Bathtub.;5149901;Embajadores;1;100;3
1942059;Ignacio's place;1784424;Embajadores;1;75;3
1947860;COMPUTER , TV , INTERNET SPEED 100;498646;Portazgo;2;21;30
1956372;Bonita, acogedora y en pleno centro;4068912;Justicia;2;45;1
1972094;Calidez en pleno centro de Madrid;4068912;Universidad;2;40;1
1973442;ROOM IN LOFT/ City Center;10189139;Embajadores;2;46;6
1978094;Nice and bright remodeled apartment downtown;7489861;Embajadores;1;75;4
1980372;ATICO FELIPE III PLAZA MAYOR;1732442;Sol;1;80;2
1990801;Madrid Classy flat I, 6 peop, 80 sqm, 2 BR, 2 BTHR;4190343;Cortes;1;134;2
1994074;APARTMENT 6PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;5542111;Universidad;1;38;1
2010660;Precioso Apartamento reformado;10346363;Cuatro Caminos;1;60;30
2013236;Penthouse en el corazón de Madrid;9847921;Palacio;1;70;14
2024446;ENCANTADOR PISO EN CENTRO DE MADRID;10402340;Palacio;1;75;1
2024643;Apt. Puerta del Sol Plaza Mayor;2444553;Sol;1;85;3
2052303;Aluche, 2 habitaciones, muy luminoso;10516522;Aluche;1;75;50
2052361;Lavapies // tranquilo // luminoso;10516522;Embajadores;1;75;3
2052383;FLAT MADRID CENTER SPAIN;6979632;Ventas;1;80;7
2054398;Rooftop in Tetuan with big terrace;2750053;Berruguete;1;65;4
2062465;Deluxe Madrid Center GranVia Studio;762655;Sol;1;78;12
2064076;INT. STUDIO(2P)-SPECIAL PRIDE OFFER;10561681;Justicia;1;55;30
2064355;Acogedor apartamento a pasos de Puerta del Sol;10561681;Sol;1;67;30
2065647;117;3048290;Universidad;1;82;6
2068722;Increíble ático c/terraza privada en pleno Madrid!;10561681;Sol;1;97;30
2068792;Hermoso apartamento en pleno centro de Madrid;10561681;Sol;1;76;30
2069026;Fantástico apartamento en el corazón de Madrid;10561681;Sol;1;86;30
2070887;COZY MODERN APARTMENT IN CITY CENTER. Gran Vía.;8447678;Universidad;1;81;2
2079509;118 / 211;3048290;Universidad;1;134;4
2087574;Madrid Center Rastro Lavapiés;10654623;Embajadores;2;25;4
2090860;Piso en el centro de Madrid;10671073;Universidad;1;50;80
2091363;single,confortable ROOM;10672940;Puerta del Angel;2;28;1
2091802;A Beautiful Room in Madrid Center;4582755;Embajadores;2;41;2
2093147;PTA. DEL SOL-MADRID CENTRO 1 / WIFI;4083688;Sol;2;59;4
2095069;PTA. DEL SOL-MADRID CENTRO 2 / WIFI;4083688;Sol;1;60;3
2095159;ESTUDIO PTA.SOL MADRID CENTRO/ WIFI;4083688;Sol;1;51;3
2096590;Spacious&comfortable Apartment 2-8p;3048290;Universidad;1;149;4
2100370;Apartment in gran via - malasaña;3048290;Universidad;1;161;4
2101315;Fabuloso apartamento entre Gran Vía y Pta del Sol;10561681;Sol;1;100;30
